Asset ID,Road ID,Road Name,Road Authority,Rural/Urban,Road Classification,Road Priority,status,start,end,Locality,length_m,width_m,Area (m2),Condition Ratings,Year of Construction,Comment,OBJECTID (GIS),Road Number (GIS),Asset ID  (GIS),gis_status
6,9894,North Bank Road 19,BSC,Rural,Local,23,Sealed,7850,8420,Bellingen,570,3,1710,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 20,BSC,Rural,Local,23,Sealed,8420,9380,Bellingen,960,3,2880,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 21,BSC,Rural,Local,23,Sealed,9380,9770,Bellingen,390,3,1170,2,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 22,BSC,Rural,Local,23,Sealed,9770,10290,Bellingen,520,3,1560,1,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 23,BSC,Rural,Local,23,Sealed,10290,10820,Bellingen,530,3,1590,2,2019,,174,9894,100235,Mutiple Chainage
6,9894,North Bank Road 24,BSC,Rural,Local,23,Sealed,10820,11786.38681,Bellingen,966.3868108,6,5798.320865,1,2019,,174,9894,100235,Mutiple Chainage
381,9892,North Street 01,BSC,Urban,Local,66,Sealed,0,100,Raleigh,100,6,600,1,1974,,172,9892,100233,Mutiple Chainage
381,9892,North Street 02,BSC,Urban,Local,66,Sealed,100,670.9843692,Raleigh,570.9843692,6,3425.906215,1,2019,,172,9892,100233,Mutiple Chainage
493,9896,Oak Street - 01,BSC,Urban,Local,41,Sealed,0,41.4382571,Bellingen,41.4382571,5.5,227.910414,1,1981,,176,9896,100237,Mutiple Chainage
494,9896,Oak Street 01,BSC,Urban,Local,38,Sealed,0,180,Bellingen,180,5.5,990,1,1981,,176,9896,100237,Mutiple Chainage
494,9896,Oak Street 02,BSC,Urban,Local,38,Sealed,180,359.4479799,Bellingen,179.4479799,11.7,2099.541364,3,1996,,176,9896,100237,Mutiple Chainage
242,9899,Old Brierfield Road 01,BSC,Rural,Local,84,Sealed,0,650,Fernmount,650,4,2600,1,1968,,467,9899,100241,Mutiple Chainage
242,9899,Old Brierfield Road 02,BSC,Rural,Local,84,Unsealed,650,2647.990981,Fernmount,1997.990981,4.5,8990.959415,4,1987,,467,9899,100241,Mutiple Chainage
57,9901,Old Coast Road 01,BSC,Urban,Local,86,Sealed,0,300,Repton,300,6,1800,1,1987,,468,9901,100243,Mutiple Chainage
266,9900,Old Coast Road 01,BSC,Rural,Local,30,Sealed,0,2010,Dorrigo,2010,3.75,7537.5,3,1998,,180,9900,100242,Mutiple Chainage
57,9901,Old Coast Road 02,BSC,Urban,Local,86,Sealed,300,580,Repton,280,5,1400,1,1987,,468,9901,100243,Mutiple Chainage
266,9900,Old Coast Road 02,BSC,Rural,Local,30,Sealed,2010,2610,Dorrigo,600,3.75,2250,1,1998,,180,9900,100242,Mutiple Chainage
57,9901,Old Coast Road 03,BSC,Urban,Local,86,Unsealed,580,1248.993216,Repton,668.9932159,5,3344.96608,1,1987,,468,9901,100243,Mutiple Chainage
266,9900,Old Coast Road 03,BSC,Rural,Local,30,Sealed,2610,3260,Dorrigo,650,3.75,2437.5,1,1998,,180,9900,100242,Mutiple Chainage
266,9900,Old Coast Road 04,BSC,Rural,Local,30,Sealed,3260,4140,Dorrigo,880,3.75,3300,2,1998,,180,9900,100242,Mutiple Chainage
266,9900,Old Coast Road 05,BSC,Rural,Local,30,Sealed,4140,6440,Dorrigo,2300,3.75,8625,2,1998,,180,9900,100242,Mutiple Chainage
266,9900,Old Coast Road 06,BSC,Rural,Local,30,Sealed,6440,7095.415792,Dorrigo,655.4157917,3.75,2457.809219,2,1987,,180,9900,100242,Mutiple Chainage
71,9902,Old Coramba Road North 01,BSC,Rural,Local,73,Sealed,0,740,Dorrigo,740,3.5,2590,3,1998,,469,9902,100244,Mutiple Chainage
71,9902,Old Coramba Road North 02,BSC,Rural,Local,73,Unsealed,740,2555.131063,Dorrigo,1815.131063,5.5,9983.220849,3,2008,,469,9902,100244,Mutiple Chainage
496,9903,Old Coramba Road South - 01,BSC,Urban,Local,48,Sealed,0,30.24284659,Dorrigo,30.24284659,3.6,108.8742477,3,1987,,181,9903,100246,Mutiple Chainage
495,9903,Old Coramba Road South 01,BSC,Urban,Local,44,Sealed,0,700,Dorrigo,700,3.6,2520,3,1987,,181,9903,100246,Mutiple Chainage
495,9903,Old Coramba Road South 02,BSC,Urban,Local,44,Sealed,700,1641.270512,Dorrigo,941.2705118,3.6,3388.573842,3,1987,,181,9903,100246,Mutiple Chainage
7,9904,Old Ferry Road 01,BSC,Rural,Local,113,Sealed,0,160,Raleigh,160,3,480,1,1968,,471,9904,100247,Mutiple Chainage
7,9904,Old Ferry Road 02,BSC,Rural,Local,113,Unsealed,160,799.6422017,Raleigh,639.6422017,4,2558.568807,5,2008,,471,9904,100247,Mutiple Chainage
502,9905,Old Pacific Highway - Tourist,BSC,Rural,Local,31,Sealed,0,690,Raleigh,690,7,4830,3,1987,,182,9905,100249,Mutiple Chainage
502,9905,Old Pacific Highway - Tourist,BSC,Rural,Local,31,Sealed,690,765.7978742,Raleigh,75.79787421,7,530.5851195,3,1987,,182,9905,100249,Mutiple Chainage
201,9905,Old Pacific Highway 01 - Local,BSC,Rural,Local,18,Sealed,0,160,Raleigh,160,7,1120,3,1987,,182,9905,100249,Mutiple Chainage
201,9905,Old Pacific Highway 01 - Local,BSC,Rural,Local,18,Sealed,160,2018.532008,Raleigh,1858.532008,7,13009.72405,2,1987,,182,9905,100249,Mutiple Chainage
1,9838,Old Pacific Highway/Keevers Drive - Roundabout,BSC,Rural,Local,5,Sealed,0,100.4946441,Raleigh,100.4946441,7,703.4625085,2,1987,,134,9838,100179,Mutiple Chainage
356,9906,Orara Street - Roundabout,BSC,Urban,Local,52,Sealed,0,37.18040313,Urunga,37.18040313,6.5,241.6726203,2,#N/A,Width measured from Map,183,9906,100250,Mutiple Chainage
2563,9906,Orara Street 01,BSC,Urban,Local,34,Sealed,0,160,Urunga,160,11.1,1776,1,1987,,183,9906,100250,Mutiple Chainage
2563,9906,Orara Street 02,BSC,Urban,Local,34,Sealed,160,541.6358685,Urunga,381.6358685,11.1,4236.158141,2,1987,,183,9906,100250,Mutiple Chainage
262,10039,Oyster Creek Road 01,BSC,Rural,Local,117,Sealed,0,160,Valla,160,3,480,4,1974,,494,10039,100366,Mutiple Chainage
262,10039,Oyster Creek Road 02,BSC,Rural,Local,117,Unsealed,160,1102.790259,Valla,942.7902594,3.5,3299.765908,3,2008,,494,10039,100366,Mutiple Chainage
229,14626,Pacific Motorway,RMS - Other,Urban,Local,N/A,Sealed,0,18515.8214,Valla,18515.8214,,0,,#N/A,,361,14626,100473,Mutiple Chainage
230,14626,Pacific Motorway,RMS - Other,Urban,Local,N/A,Sealed,0,18513.34781,Valla,18513.34781,,0,,#N/A,,361,14626,100473,Mutiple Chainage
391,9909,Paddys Plains Road 01,BSC,Rural,Local,39,Sealed,0,1260,North Dorrigo,1260,3,3780,1,1968,,472,9909,100261,Mutiple Chainage
391,9909,Paddys Plains Road 02,BSC,Rural,Local,39,Sealed,1260,4590,North Dorrigo,3330,3.75,12487.5,2,1968,,472,9909,100261,Mutiple Chainage
391,9909,Paddys Plains Road 03,BSC,Rural,Local,39,Sealed,4590,4980,North Dorrigo,390,3,1170,2,1968,,472,9909,100261,Mutiple Chainage
391,9909,Paddys Plains Road 04,BSC,Rural,Local,39,Sealed,4980,5170,North Dorrigo,190,3,570,1,1968,,472,9909,100261,Mutiple Chainage
391,9909,Paddys Plains Road 05,BSC,Rural,Local,39,Sealed,5170,6221.198383,North Dorrigo,1051.198383,3,3153.595148,1,1968,,472,9909,100261,Mutiple Chainage
1396,9910,Panorama Parade,BSC,Urban,Local,105,Sealed,0,463.1677913,Urunga,463.1677913,8.7,4029.559784,2,2009,,193,9910,100262,Mutiple Chainage
1399,9910,Panorama Parade - 01,BSC,Urban,Local,118,Sealed,0,47.70215555,Urunga,47.70215555,8.7,415.0087533,2,2009,,193,9910,100262,Mutiple Chainage
1397,9910,Panorama Parade - Eastbound,BSC,Urban,Local,112,Sealed,0,116.4206157,Urunga,116.4206157,8.7,1012.859357,2,2009,,193,9910,100262,Mutiple Chainage
50,13145,Pine Creek Way,BSC,Rural,Local,36,Sealed,0,318.8392787,Repton,318.8392787,11,3507.232065,2,2009,,357,13145,100468,Mutiple Chainage
134,9916,Pine Street,BSC,Urban,Local,116,Sealed,0,345.8881946,Dorrigo,345.8881946,6.5,2248.273265,1,2009,,201,9916,100270,Mutiple Chainage
492,9916,Pine Street - 01,BSC,Urban,Local,72,Sealed,0,61.46957196,Dorrigo,61.46957196,4.5,276.6130738,1,2009,,201,9916,100270,Mutiple Chainage
270,9918,Prices Road 01,BSC,Rural,Local,67,Sealed,0,1980,Deer Vale,1980,3.5,6930,1,1968,,473,9918,100272,Mutiple Chainage
270,9918,Prices Road 02,BSC,Rural,Local,67,Sealed,1980,2727.359901,Deer Vale,747.3599012,3.5,2615.759654,1,1968,,473,9918,100272,Mutiple Chainage
2955,9920,Promised Land Road 01,BSC,Rural,Local,28,Sealed,0,560,Gleniffer,560,3.6,2016,2,1998,,203,9920,100273,Mutiple Chainage
